Date,BND,SPY,TSLA
2015-04-28,61.08150863647461,176.36410522460938,15.36533260345459
2015-04-29,60.89032745361328,175.63841247558594,15.49666690826416
2015-04-30,60.95651626586914,173.87841796875,15.069999694824219
2015-05-01,60.77164077758789,175.7635498046875,15.0686674118042
2015-05-04,60.68321228027344,176.26400756835938,15.36733341217041
2015-05-05,60.58745574951172,174.24542236328125,15.529999732971191
2015-05-06,60.418025970458984,173.5281524658203,15.362000465393066
2015-05-07,60.54330062866211,174.220458984375,15.786666870117188
2015-05-08,60.7053108215332,176.51425170898438,15.77400016784668
2015-05-11,60.38860321044922,175.67176818847656,15.965999603271484
2015-05-12,60.31491470336914,175.14625549316406,16.31599998474121
2015-05-13,60.2854118347168,175.1796417236328,16.211999893188477
2015-05-14,60.4033088684082,177.00633239746094,16.273332595825195
2015-05-15,60.64641189575195,177.1982421875,16.589332580566406
2015-05-18,60.42536926269531,177.7487335205078,16.583332061767578
2015-05-19,60.29279327392578,177.69032287597656,16.47599983215332
2015-05-20,60.29279327392578,177.56521606445312,16.290000915527344
2015-05-21,60.48433303833008,178.08236694335938,16.374666213989258
2015-05-22,60.44749450683594,177.65695190429688,16.51533317565918
2015-05-26,60.594818115234375,175.7468719482422,16.497333526611328
2015-05-27,60.624290466308594,177.4150848388672,16.495332717895508
2015-05-28,60.63162612915039,177.2149200439453,16.76333236694336
2015-05-29,60.65376281738281,176.11386108398438,16.719999313354492
2015-06-01,60.451515197753906,176.47254943847656,16.6299991607666
2015-06-02,60.28173828125,176.29737854003906,16.55666732788086
2015-06-03,60.016021728515625,176.76446533203125,16.599332809448242
2015-06-04,60.16364669799805,175.27139282226562,16.39466667175293
2015-06-05,59.927452087402344,174.9711456298828,16.609333038330078
2015-06-08,60.00128173828125,173.8951416015625,17.086000442504883
2015-06-09,59.82411193847656,173.8700408935547,17.066667556762695
2015-06-10,59.69860076904297,175.95538330078125,16.713333129882812
2015-06-11,59.9791145324707,176.52259826660156,16.76066780090332
2015-06-12,59.93478775024414,175.17129516601562,16.71266746520996
2015-06-15,59.942237854003906,174.4205780029297,16.691999435424805
2015-06-16,60.09720993041992,175.3715057373047,16.874666213989258
2015-06-17,60.11931228637695,175.65512084960938,17.360666275024414
2015-06-18,60.07504653930664,177.48178100585938,17.459333419799805
2015-06-19,60.24479293823242,176.69390869140625,17.500667572021484
2015-06-22,59.95698165893555,177.59910583496094,17.319332122802734
2015-06-23,59.81669998168945,177.7249298095703,17.844667434692383
2015-06-24,59.927452087402344,176.4341278076172,17.67799949645996
2015-06-25,59.84625244140625,175.89768981933594,17.91933250427246
2015-06-26,59.73551940917969,175.86415100097656,17.805999755859375
2015-06-29,60.03812789916992,172.17625427246094,17.468000411987305
2015-06-30,59.9791145324707,172.53662109375,17.884000778198242
2015-07-01,59.833438873291016,173.91961669921875,17.94333267211914
2015-07-02,59.9813117980957,173.7603302001953,18.667999267578125
2015-07-06,60.18841552734375,173.26583862304688,18.648000717163086
2015-07-07,60.247554779052734,174.3555145263672,17.858667373657227
2015-07-08,60.41767883300781,171.4302215576172,16.997333526611328
2015-07-09,60.2180061340332,171.74032592773438,17.19466781616211
2015-07-10,59.936954498291016,173.90283203125,17.27666664123535
2015-07-13,59.79644775390625,175.82220458984375,17.477333068847656
2015-07-14,59.90737533569336,176.58493041992188,17.709999084472656
2015-07-15,60.07748794555664,176.52622985839844,17.542667388916016
2015-07-16,60.07748794555664,177.94277954101562,17.778667449951172
2015-07-17,60.084877014160156,178.0936737060547,18.310667037963867
2015-07-20,60.0035285949707,178.18588256835938,18.817333221435547
2015-07-21,60.11448287963867,177.48178100585938,17.784666061401367
2015-07-22,60.13664627075195,177.1632843017578,17.857999801635742
2015-07-23,60.277191162109375,176.16583251953125,17.81333351135254
2015-07-24,60.314151763916016,174.33863830566406,17.694000244140625
2015-07-27,60.43247604370117,173.324462890625,16.867332458496094
2015-07-28,60.32892990112305,175.4534149169922,17.654666900634766
2015-07-29,60.277191162109375,176.66041564941406,17.58799934387207
2015-07-30,60.29935073852539,176.70230102539062,17.785999298095703
2015-07-31,60.506446838378906,176.4341278076172,17.74333381652832
2015-08-03,60.64652633666992,175.83895874023438,17.332666397094727
2015-08-04,60.439002990722656,175.49534606933594,17.75200080871582
2015-08-05,60.342689514160156,176.0736846923828,18.0086669921875
2015-08-06,60.37973403930664,174.6320343017578,16.408666610717773
2015-08-07,60.50572204589844,174.2967529296875,16.167333602905273
2015-08-10,60.37973403930664,176.49278259277344,16.076000213623047
2015-08-11,60.609474182128906,174.90020751953125,15.824666976928711
2015-08-12,60.58721923828125,175.1097869873047,15.878000259399414
2015-08-13,60.46125030517578,174.89190673828125,16.167333602905273
2015-08-14,60.439002990722656,175.52883911132812,16.209999084472656
2015-08-17,60.550148010253906,176.509521484375,16.999332427978516
2015-08-18,60.439002990722656,175.99827575683594,17.381332397460938
2015-08-19,60.653934478759766,174.6068878173828,17.016666412353516
2015-08-20,60.705806732177734,170.96087646484375,16.14533233642578
2015-08-21,60.802127838134766,165.81448364257812,15.38466739654541
2015-08-24,60.7873420715332,158.83258056640625,14.591333389282227
2015-08-25,60.58721923828125,156.96348571777344,14.66866683959961
2015-08-26,60.327816009521484,162.98992919921875,14.989333152770996
2015-08-27,60.40932846069336,167.02145385742188,16.19933319091797
2015-08-28,60.439002990722656,167.02987670898438,16.565332412719727
2015-08-31,60.35749053955078,165.680419921875,16.604000091552734
2015-09-01,60.50454330444336,160.73524475097656,15.908666610717773
2015-09-02,60.46000671386719,163.7861785888672,16.512666702270508
2015-09-03,60.50454330444336,163.903564453125,16.3713321685791
2015-09-04,60.65309524536133,161.42251586914062,16.1286678314209
2015-09-08,60.50454330444336,165.479248046875,16.544666290283203
2015-09-09,60.48966979980469,163.26646423339844,16.5939998626709
2015-09-10,60.36341094970703,164.1549072265625,16.565332412719727
2015-09-11,60.48966979980469,164.90089416503906,16.682666778564453
2015-09-14,60.50454330444336,164.28907775878906,16.87933349609375
2015-09-15,60.25204086303711,166.3425750732422,16.904666900634766
2015-09-16,60.214900970458984,167.78419494628906,17.483333587646484
2015-09-17,60.55651092529297,167.40701293945312,17.471332550048828
2015-09-18,60.72732162475586,164.67132568359375,17.374666213989258
2015-09-21,60.50454330444336,165.52232360839844,17.613332748413086
2015-09-22,60.615901947021484,163.3738555908203,17.395999908447266
2015-09-23,60.615901947021484,163.1126708984375,17.40399932861328
2015-09-24,60.63820266723633,162.52288818359375,17.541332244873047
2015-09-25,60.526790618896484,162.48080444335938,17.12733268737793
2015-09-28,60.682769775390625,158.40298461914062,16.562000274658203
2015-09-29,60.72732162475586,158.49566650390625,16.44333267211914
2015-09-30,60.84615707397461,161.45291137695312,16.559999465942383
2015-10-01,60.87889099121094,161.8741455078125,15.991999626159668
2015-10-02,61.10960006713867,164.29220581054688,16.504667282104492
2015-10-05,60.87143325805664,167.21575927734375,16.40999984741211
2015-10-06,60.953269958496094,166.64285278320312,16.097333908081055
2015-10-07,60.953269958496094,168.0077667236328,15.46399974822998
2015-10-08,60.85657501220703,169.5242919921875,15.114666938781738
2015-10-09,60.84911346435547,169.62539672851562,14.712667465209961
2015-10-12,60.953269958496094,169.78546142578125,14.371999740600586
2015-10-13,60.990501403808594,168.71546936035156,14.616666793823242
2015-10-14,61.21377182006836,167.90663146972656,14.458666801452637
2015-10-15,61.094688415527344,170.4847869873047,14.753999710083008
2015-10-16,61.07238006591797,171.25987243652344,15.133999824523926
2015-10-19,61.07238006591797,171.34414672851562,15.206666946411133
2015-10-20,60.975643157958984,171.12513732910156,14.20199966430664
2015-10-21,61.0872688293457,170.0635223388672,14.005999565124512
2015-10-22,61.19142150878906,172.9364776611328,14.114666938781738
2015-10-23,61.035179138183594,174.8321990966797,13.939332962036133
2015-10-26,61.102142333984375,174.4025115966797,14.350666999816895
2015-10-27,61.117000579833984,174.06549072265625,14.023332595825195
2015-10-28,60.94586944580078,176.04542541503906,14.197333335876465
2015-10-29,60.73008346557617,175.94435119628906,14.108667373657227
2015-10-30,60.86400604248047,175.18603515625,13.795332908630371
2015-11-02,60.74394226074219,177.25863647460938,14.252667427062988
2015-11-03,60.63956832885742,177.7725830078125,13.890000343322754
2015-11-04,60.676849365234375,177.23336791992188,15.442000389099121
2015-11-05,60.56502151489258,177.05642700195312,15.451333045959473
2015-11-06,60.326412200927734,176.96377563476562,15.490667343139648
2015-11-09,60.274173736572266,175.3124237060547,15.022000312805176
2015-11-10,60.34127426147461,175.716796875,14.433333396911621
2015-11-11,60.3487663269043,175.0259552001953,14.60533332824707
2015-11-12,60.356178283691406,172.5826873779297,14.196000099182129
2015-11-13,60.4680290222168,170.6448211669922,13.812666893005371
2015-11-16,60.4680290222168,173.23976135253906,14.287332534790039
2015-11-17,60.53517532348633,173.11346435546875,14.266667366027832
2015-11-18,60.505332946777344,175.86007690429688,14.73799991607666
2015-11-19,60.58735275268555,175.70843505859375,14.786666870117188
2015-11-20,60.572452545166016,176.3487091064453,14.667332649230957
2015-11-23,60.59483337402344,176.1465606689453,14.516667366027832
2015-11-24,60.61720275878906,176.38250732421875,14.550000190734863
2015-11-25,60.62461471557617,176.35716247558594,15.309332847595215
2015-11-27,60.65447235107422,176.55935668945312,15.440667152404785
2015-11-30,60.62461471557617,175.82640075683594,15.350666999816895
2015-12-01,60.8540153503418,177.5029754638672,15.812666893005371
2015-12-02,60.7793083190918,175.69154357910156,15.465999603271484
2015-12-03,60.30857849121094,173.23143005371094,15.513999938964844
2015-12-04,60.54762268066406,176.6099090576172,15.358667373657227
2015-12-07,60.65228271484375,175.53990173339844,15.408666610717773
2015-12-08,60.66722106933594,174.36041259765625,15.114666938781738
2015-12-09,60.64480972290039,173.00390625,14.968000411987305
2015-12-10,60.637359619140625,173.45037841796875,15.137999534606934
2015-12-11,60.80177688598633,170.0887451171875,14.468000411987305
2015-12-14,60.517799377441406,170.94813537597656,14.571999549865723
2015-12-15,60.450531005859375,172.74273681640625,14.739333152770996
2015-12-16,60.38327407836914,175.27032470703125,15.633999824523926
2015-12-17,60.51032638549805,172.59951782226562,15.559332847595215
2015-12-18,60.64480972290039,169.524658203125,15.36400032043457
2015-12-21,60.577579498291016,170.92311096191406,15.503999710083008
2015-12-22,60.49539566040039,172.4740753173828,15.329999923706055
2015-12-23,60.50286102294922,174.6099090576172,15.313332557678223
2015-12-24,60.54779815673828,174.3217010498047,15.371333122253418
2015-12-28,60.54779815673828,173.92335510253906,15.263333320617676
2015-12-29,60.36046600341797,175.77951049804688,15.812666893005371
2015-12-30,60.3979606628418,174.5336456298828,15.87266731262207
2015-12-31,60.517852783203125,172.7876434326172,16.000667572021484
2016-01-04,60.48787307739258,170.37217712402344,14.894000053405762
2016-01-05,60.562782287597656,170.6603546142578,14.895333290100098
2016-01-06,60.83259201049805,168.5076446533203,14.602666854858398
2016-01-07,60.840087890625,164.4647979736328,14.376667022705078
2016-01-08,60.91500473022461,162.65957641601562,14.066666603088379
2016-01-11,60.66024398803711,162.8206024169922,13.856666564941406
2016-01-12,60.81760787963867,164.13427734375,13.998000144958496
2016-01-13,60.967472076416016,160.04067993164062,13.354000091552734
2016-01-14,60.89251708984375,162.66807556152344,13.745332717895508
2016-01-15,60.99742889404297,159.1761932373047,13.666000366210938
2016-01-19,60.92251968383789,159.3880615234375,13.64799976348877
2016-01-20,60.98992156982422,157.34548950195312,13.24666690826416
2016-01-21,60.95250701904297,158.22694396972656,13.33133316040039
2016-01-22,60.92997360229492,161.47305297851562,13.50333309173584
2016-01-25,60.92997360229492,159.03211975097656,13.092000007629395
2016-01-26,61.01990509033203,161.2017822265625,12.904000282287598
2016-01-27,61.01990509033203,159.4474334716797,12.538000106811523
2016-01-28,61.06486892700195,160.27801513671875,12.646666526794434
2016-01-29,61.24474334716797,164.1851806640625,12.74666690826416
2016-02-01,61.12007141113281,164.12583923339844,13.129332542419434
2016-02-02,61.33035659790039,161.16790771484375,12.185333251953125
2016-02-03,61.37541198730469,162.1340789794922,11.565333366394043
2016-02-04,61.42039489746094,162.3883819580078,11.688667297363281
2016-02-05,61.360374450683594,159.29481506347656,10.84000015258789
2016-02-08,61.62322235107422,157.1505584716797,9.866000175476074
2016-02-09,61.6157112121582,157.1590118408203,9.883333206176758
2016-02-10,61.74333190917969,157.02346801757812,9.57800006866455
2016-02-11,61.7808952331543,154.98085021972656,10.031332969665527
2016-02-12,61.57817840576172,158.17605590820312,10.06933307647705
2016-02-16,61.48798751831055,160.84585571289062,10.344667434692383
2016-02-17,61.47301483154297,163.47323608398438,11.245332717895508
2016-02-18,61.68328094482422,162.80364990234375,11.118000030517578
2016-02-19,61.600669860839844,162.7273712158203,11.10533332824707
2016-02-22,61.6157112121582,165.08355712890625,11.849332809448242
2016-02-23,61.65325164794922,162.99862670898438,11.814000129699707
2016-02-24,61.69832229614258,163.7444305419922,11.933333396911621
2016-02-25,61.78842544555664,165.7276611328125,12.495332717895508
2016-02-26,61.72834014892578,165.34628295898438,12.689332962036133
2016-02-29,61.76589584350586,164.04953002929688,12.795332908630371
2016-03-01,61.55895233154297,167.90585327148438,12.423333168029785
2016-03-02,61.52132034301758,168.66017150878906,12.555999755859375
2016-03-03,61.551422119140625,169.3212432861328,13.049332618713379
2016-03-04,61.52132034301758,169.87208557128906,13.402667045593262
2016-03-07,61.50627136230469,170.0077667236328,13.685999870300293
2016-03-08,61.70943832397461,168.15162658691406,13.506667137145996
2016-03-09,61.604129791259766,168.98220825195312,13.914667129516602
2016-03-10,61.57400894165039,169.11782836914062,13.678667068481445
2016-03-11,61.4911994934082,171.84681701660156,13.833333015441895
2016-03-14,61.62668228149414,171.62646484375,14.34333324432373
2016-03-15,61.56647491455078,171.34689331054688,14.555999755859375
2016-03-16,61.8072624206543,172.33847045898438,14.795332908630371
2016-03-17,61.9427375793457,173.43174743652344,15.092000007629395
2016-03-18,61.995361328125,174.11331176757812,15.515999794006348
2016-03-21,61.88251876831055,174.36036682128906,15.887999534606934
2016-03-22,61.86748123168945,174.26669311523438,15.616000175476074
2016-03-23,62.00290298461914,173.11660766601562,14.838666915893555
2016-03-24,61.92767333984375,173.0399627685547,15.183333396911621
2016-03-28,61.957794189453125,173.14218139648438,15.350666999816895
2016-03-29,62.21359634399414,174.74371337890625,15.342000007629395
2016-03-30,62.19103240966797,175.5104217529297,15.12600040435791
2016-03-31,62.311424255371094,175.0845184326172,15.317999839782715
2016-04-01,62.381553649902344,176.2771453857422,15.839332580566406
2016-04-04,62.381553649902344,175.7063446044922,16.465999603271484
2016-04-05,62.49466323852539,173.9514617919922,17.031333923339844
2016-04-06,62.46448516845703,175.8511962890625,17.69466781616211
2016-04-07,62.668121337890625,173.7469482421875,17.14666748046875
2016-04-08,62.61532211303711,174.215576171875,16.67133331298828
2016-04-11,62.607757568359375,173.806640625,16.661333084106445
2016-04-12,62.50973129272461,175.4252471923828,16.521333694458008
2016-04-13,62.54747772216797,177.19723510742188,16.968666076660156
2016-04-14,62.49466323852539,177.20574951171875,16.790666580200195
2016-04-15,62.637908935546875,177.009765625,16.96733283996582
2016-04-18,62.61532211303711,178.25360107421875,16.92533302307129
2016-04-19,62.65300750732422,178.81582641601562,16.4913330078125
2016-04-20,62.47960662841797,178.98629760742188,16.6646671295166
2016-04-21,62.4041862487793,178.02354431152344,16.55266761779785
2016-04-22,62.381553649902344,178.02354431152344,16.916667938232422
2016-04-25,62.30611038208008,177.7168731689453,16.788000106811523
2016-04-26,62.215614318847656,177.9810028076172,16.916000366210938
2016-04-27,62.4041862487793,178.3472900390625,16.764667510986328
2016-04-28,62.51729202270508,176.72869873046875,16.513999938964844
2016-04-29,62.5624885559082,175.77450561523438,16.05066680908203
2016-05-02,62.45219802856445,177.17164611816406,16.1200008392334
2016-05-03,62.62595748901367,175.6297149658203,15.48799991607666
2016-05-04,62.64862060546875,174.64999389648438,14.837332725524902
2016-05-05,62.761962890625,174.61593627929688,14.10200023651123
2016-05-06,62.73175048828125,175.2548828125,14.328666687011719
2016-05-09,62.77709197998047,175.39968872070312,13.928000450134277
2016-05-10,62.77709197998047,177.5806121826172,13.912667274475098
2016-05-11,62.792240142822266,175.91941833496094,13.93066692352295
2016-05-12,62.79977035522461,175.97047424316406,13.8186674118042
2016-05-13,62.86776351928711,174.4370880126953,13.840666770935059
2016-05-16,62.73175048828125,176.15786743164062,13.88599967956543
2016-05-17,62.6864013671875,174.51373291015625,13.644000053405762
2016-05-18,62.39178466796875,174.5648193359375,14.07800006866455
2016-05-19,62.45977783203125,173.9599609375,14.347332954406738
2016-05-20,62.45977783203125,175.0589141845703,14.685333251953125
2016-05-23,62.474849700927734,174.82040405273438,14.414667129516602
2016-05-24,62.44465637207031,177.0864715576172,14.52733325958252
2016-05-25,62.42198944091797,178.2876434326172,14.638667106628418
2016-05-26,62.527774810791016,178.33877563476562,15.008000373840332
2016-05-27,62.505096435546875,179.1055145263672,14.869333267211914
2016-05-31,62.55801010131836,178.7647247314453,14.881999969482422
2016-06-01,62.5799446105957,179.13108825683594,14.637332916259766
2016-06-02,62.701072692871094,179.67630004882812,14.597332954406738
2016-06-03,63.09474563598633,179.13955688476562,14.599332809448242
2016-06-06,62.996315002441406,180.05111694335938,14.711999893188477
2016-06-07,63.00392532348633,180.33226013183594,15.489333152770996
2016-06-08,63.0795783996582,180.9200897216797,15.701333045959473
2016-06-09,63.14018249511719,180.67303466796875,15.290666580200195
2016-06-10,63.20076370239258,178.96066284179688,14.586000442504883
2016-06-13,63.21584701538086,177.5806121826172,14.524666786193848
2016-06-14,63.20829772949219,177.23130798339844,14.330666542053223
2016-06-15,63.35218811035156,176.98423767089844,14.513333320617676
2016-06-16,63.42030715942383,177.5124053955078,14.528667449951172
2016-06-17,63.32944107055664,176.85130310058594,14.364666938781738
2016-06-20,63.18561553955078,177.9902801513672,14.646666526794434
2016-06-21,63.10235595703125,178.4954833984375,14.640666961669922
2016-06-22,63.125022888183594,178.20437622070312,13.11066722869873
2016-06-23,63.01146697998047,180.5250244140625,13.09333324432373
2016-06-24,63.36730194091797,174.0425567626953,12.876667022705078
2016-06-27,63.6852912902832,170.9254608154297,13.236666679382324
2016-06-28,63.76100158691406,174.0082550048828,13.452667236328125
2016-06-29,63.7382698059082,176.97125244140625,14.012666702270508
2016-06-30,63.8215446472168,179.38612365722656,14.152000427246094
2016-07-01,63.99906921386719,179.7628936767578,14.433333396911621
2016-07-05,64.218994140625,178.46978759765625,14.26533317565918
2016-07-06,64.33282470703125,179.5402374267578,14.295999526977539
2016-07-07,64.22660827636719,179.4289093017578,14.395999908447266
2016-07-08,64.39349365234375,182.1006622314453,14.45199966430664
2016-07-11,64.20386505126953,182.74293518066406,14.985333442687988
2016-07-12,63.945945739746094,184.07029724121094,14.976667404174805
2016-07-13,64.05970001220703,184.04457092285156,14.835332870483398
2016-07-14,63.96111297607422,185.07223510742188,14.768667221069336
2016-07-15,63.756343841552734,184.82383728027344,14.69333267211914
2016-07-18,63.77909469604492,185.320556640625,15.083333015441895
2016-07-19,63.877689361572266,185.13211059570312,15.017333030700684
2016-07-20,63.80943298339844,185.90281677246094,15.223999977111816
2016-07-21,63.885250091552734,185.20066833496094,14.699999809265137
2016-07-22,63.89284133911133,186.0313262939453,14.817999839782715
2016-07-25,63.85491943359375,185.5260467529297,15.333999633789062
2016-07-26,63.84733963012695,185.61167907714844,15.300666809082031
2016-07-27,64.03694152832031,185.4147491455078,15.232666969299316
2016-07-28,63.99906921386719,185.62890625,15.37399959564209
2016-07-29,64.20386505126953,185.92852783203125,15.652667045593262
2016-08-01,64.00247192382812,185.77435302734375,15.333999633789062
2016-08-02,63.94166946411133,184.58407592773438,15.146666526794434
2016-08-03,63.94166946411133,185.1235809326172,15.052666664123535
2016-08-04,64.05561828613281,185.320556640625,15.37399959564209
2016-08-05,63.84284973144531,186.83624267578125,15.335332870483398
2016-08-08,63.85044479370117,186.7248992919922,15.077333450317383
2016-08-09,64.03282928466797,186.83624267578125,15.272000312805176
2016-08-10,64.11644744873047,186.37387084960938,15.043333053588867
2016-08-11,63.94924545288086,187.23875427246094,14.994000434875488
2016-08-12,64.09364318847656,187.07606506347656,15.040666580200195
2016-08-15,63.987220764160156,187.6155242919922,15.03933334350586
2016-08-16,63.95683670043945,186.64788818359375,14.907333374023438
2016-08-17,64.05561828613281,186.99893188476562,14.88266658782959
2016-08-18,64.12407684326172,187.4185791015625,14.900667190551758
2016-08-19,63.994850158691406,187.14454650878906,15.0
2016-08-22,64.08605194091797,187.13601684570312,14.862000465393066
2016-08-23,64.11644744873047,187.51278686523438,14.989333152770996
2016-08-24,64.10887145996094,186.55369567871094,14.841333389282227
2016-08-25,64.04047393798828,186.42520141601562,14.730667114257812
2016-08-26,63.88086700439453,186.0741424560547,14.666000366210938
2016-08-29,64.1012191772461,186.99044799804688,14.346667289733887
2016-08-30,64.04802703857422,186.68215942382812,14.089332580566406
2016-08-31,64.00247192382812,186.15118408203125,14.133999824523926
2016-09-01,64.09081268310547,186.15975952148438,13.38466739654541
2016-09-02,63.99938201904297,186.99893188476562,13.185333251953125
2016-09-06,64.18976593017578,187.5641326904297,13.522000312805176
2016-09-07,64.19739532470703,187.54701232910156,13.447333335876465
2016-09-08,63.953704833984375,187.11888122558594,13.157333374023438
2016-09-09,63.67195129394531,182.64015197753906,12.964667320251465
2016-09-12,63.69480895996094,185.2605743408203,13.220000267028809
2016-09-13,63.512020111083984,182.5973663330078,13.069999694824219
2016-09-14,63.595767974853516,182.52883911132812,13.093999862670898
2016-09-15,63.649085998535156,184.35287475585938,13.361332893371582
2016-09-16,63.702415466308594,183.6402587890625,13.69333267211914
2016-09-19,63.65672302246094,183.6746826171875,13.755999565124512
2016-09-20,63.67195129394531,183.68324279785156,13.642666816711426
2016-09-21,63.85470199584961,185.7489013671875,13.6813325881958
2016-09-22,63.984169006347656,186.9193878173828,13.76200008392334
2016-09-23,63.96894836425781,185.89520263671875,13.829999923706055
2016-09-26,64.07552337646484,184.38902282714844,13.932666778564453
2016-09-27,64.15169525146484,185.53370666503906,13.720666885375977
2016-09-28,64.15169525146484,186.4546661376953,13.751333236694336
2016-09-29,64.15933990478516,184.76773071289062,13.380000114440918
2016-09-30,64.07552337646484,186.16200256347656,13.60200023651123
2016-10-03,64.00763702392578,185.71441650390625,14.24666690826416
2016-10-04,63.794010162353516,184.76773071289062,14.093999862670898
2016-10-05,63.687156677246094,185.5853729248047,13.897333145141602
2016-10-06,63.664302825927734,185.71441650390625,13.399999618530273
2016-10-07,63.71769714355469,185.0775604248047,13.107333183288574
2016-10-10,63.64903259277344,186.04151916503906,13.396666526794434
2016-10-11,63.54987716674805,183.69187927246094,13.34000015258789
2016-10-12,63.5880241394043,183.932861328125,13.434000015258789
2016-10-13,63.664302825927734,183.33038330078125,13.349332809448242
2016-10-14,63.53457260131836,183.42506408691406,13.100666999816895
2016-10-17,63.671966552734375,182.78819274902344,12.93066692352295
